"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"100009600"	152.84699977398	-0.00253387866636011	0.016278361908149	0.0141221769878936	0.653579052202134
"100009609"	38.0066075584381	-0.000812650012583595	0.0160306082785433	0.161229450473132	0.999734083356363
"100017"	3882.48739331096	0.00172228984041257	0.0157953026515377	0.57340887692944	0.999734083356363
"100019"	9010.53832723663	0.00295131004346507	0.0162781395693145	0.154432061617957	0.999734083356363
"100033459"	932.524170062619	0.000358210454708249	0.0160056269514973	0.618546881315127	0.999734083356363
"100034251"	2566.96172799039	0.000854831017999262	0.0159796030134377	0.55445080577148	0.999734083356363
"100034361"	6203.87689131633	-0.00101418357750054	0.0155714401413354	0.989399882679796	0.999734083356363
"100034363"	6.87446301544819	-1.7047054121384e-06	0.0160110255630943	0.989392692955448	0.999734083356363
"100034684"	460.979054522449	0.000217256747880519	0.0160117731592072	0.909604414631194	0.999734083356363
"100034726"	473.950031084628	0.00148037657295896	0.0160401434908628	0.337431288037876	0.999734083356363
"100034748"	15.1464520315847	-9.44660394836445e-05	0.0160075455192005	0.558793046373351	0.999734083356363
"100036521"	1307.79629711617	0.00107334700171541	0.0157545680154677	0.493541853537118	0.999734083356363
"100037258"	10676.1976482109	0.00844101293945078	0.019112660499342	0.0118565671809494	0.625195643731156
"100037278"	444.934955783687	-0.00378613564847019	0.0166151979696184	0.0103989661451406	0.602588854467002
"100037282"	4500.71347583372	-0.0012730799100083	0.0158438276537471	0.638742849336867	0.999734083356363
"100037283"	290.632616692833	-0.00257596862510175	0.016243063618289	0.101258294181504	0.98284062914695
"100038347"	93.1606079574763	-0.000365539873573341	0.0159916589266995	0.698230057647693	0.999734083356363
"100038371"	11.0928523742231	7.33928451784755e-05	0.0160085049224739	0.825228492585484	0.999734083356363
"100038417"	3.81939046503462	8.87140614819339e-05	0.0160105711860796	0.690054950607625	NA
"100038489"	1.50157003098424	-4.68479642447969e-05	0.0160113118147261	0.713399676336755	NA
"100038538"	76.6623802596165	0.000721459077837267	0.0160084717621977	0.452886795613408	0.999734083356363
"100038570"	70.6239984593961	0.000748447937510324	0.0160100495296342	0.426822138170125	0.999734083356363
"100038628"	12.3213892897985	0.000472438384820225	0.016018948560692	0.142990284655905	0.999734083356363
"100038657"	0.569496488839344	7.29407462207678e-05	0.0160119050742363	0.386498291749677	NA
"100038725"	1078.86511542118	-0.00313104881573338	0.0162845116744179	0.189368802555908	0.999734083356363
"100038847"	3.02371185670459	-0.000121542668468052	0.016011370192804	0.505355082094541	NA
"100038854"	2.67178834525406	7.75521998048289e-06	0.0160107817538969	0.970719581795368	NA
"100038862"	16.5427437005312	-0.000548134351065635	0.0160204856860643	0.182919060484994	0.999734083356363
"100038909"	125.360968009931	0.000477343988510912	0.01599755587904	0.708392606029635	0.999734083356363
"100038912"	4.12702321979714	9.46185277732809e-05	0.0160106289435293	0.67704511918881	NA
"100038941"	6.97084164143545	0.000410467561224478	0.0160166021870917	0.190106102471742	0.999734083356363
"100038947"	1348.51763719078	-0.00220872816857793	0.016189884044478	0.0763696188516159	0.940559966069097
"100038948"	0.663779481743676	5.84924305698421e-05	0.0160118497252917	0.372291170538089	NA
"100038949"	1.00763996455959	-2.35576393899339e-05	0.0160116461620119	0.668782956677244	NA
"100039008"	15.4793192474953	-0.000128997090179558	0.0160122825941297	0.190955503024125	0.999734083356363
"100039027"	152.99867129563	-0.000291478593052543	0.0159888346279554	0.753473297689211	0.999734083356363
"100039028"	70.0519626335651	1.50087528214454e-05	0.0160099470023745	0.972504769864187	0.999734083356363
"100039030"	0.628270335752551	-5.43585566037008e-05	0.0160117810947989	0.689099772074995	NA
"100039060"	1335.13622876324	0.000352741491267285	0.0159544750533054	0.791267383565607	0.999734083356363
"100039062"	3.63425980260054	1.56366278804884e-05	0.0160101131103041	0.943786146491723	NA
"100039065"	0.857085256726065	8.23467631217438e-05	0.0160118950510239	0.424082837103407	NA
"100039087"	1.49103286808954	5.41048397678765e-05	0.0160112764275571	0.703698837127773	NA
"100039116"	1.00612440361343	3.52712616964292e-05	0.0160117331235325	0.870432324941483	NA
"100039123"	954.830648970708	-0.00327589023894775	0.0163642093465927	0.133015746968036	0.999734083356363
"100039139"	170.911201322546	5.824465970995e-05	0.015975303498267	0.683457657720733	0.999734083356363
"100039150"	3.6195337560073	7.64197565825703e-05	0.016011077960108	0.664802630274278	NA
"100039192"	1180.52922105936	-0.00111282096357298	0.0159881272985168	0.486563209085315	0.999734083356363
"100039206"	2.41746261662936	-6.89120759939711e-05	0.0160112344886791	0.647601170244543	NA
"100039213"	0.918590289700109	7.00302121761447e-05	0.0160117398642013	0.492496911752073	NA
"100039239"	4593.28906628818	0.442199458230198	0.185242375858499	0.000481646327827067	0.131944113180599
"100039240"	6.415538907108	1.59629796494243e-05	0.0160090965193232	0.954726216636565	0.999734083356363
"100039246"	444.106305252084	0.000258431867501387	0.0159544229559434	0.801563423515578	0.999734083356363
"100039257"	885.839568521347	-0.00163433541317782	0.0160881685925872	0.182739890992884	0.999734083356363
"100039467"	16.0335293211026	-6.34242048713745e-06	0.0160106760605735	0.969133053421324	0.999734083356363
"100039550"	6.95447147966664	-3.11605767326746e-05	0.016011788254936	0.194688844777324	0.999734083356363
"100039596"	263.89800860104	0.000758212434065219	0.0160065166024891	0.729403655219247	0.999734083356363
"100039672"	0.495874313777683	3.71446680107081e-05	0.0160117687102365	0.586486669481178	NA
"100039706"	69.9335685288969	-0.000715581429674091	0.0160312567319798	0.0623769581335295	0.912749809512789
"100039707"	1031.26796368018	0.00392169877463471	0.0165255966566588	0.114856249341377	0.999734083356363
"100039781"	53.1081066039405	-4.40769195975356e-05	0.0159963401684312	0.940360582068621	0.999734083356363
"100039795"	178.907442062325	0.000152388709748617	0.0159983936639849	0.825206173663647	0.999734083356363
"100039796"	5535.98921208492	-0.00173815871796104	0.0160503664129518	0.327658066187633	0.999734083356363
"100039801"	0.494340626024197	-1.91126638162498e-05	0.0160116270387974	0.757105096323093	NA
"100039890"	142.459794261908	9.0307008967828e-05	0.0159904811224518	0.974831588055628	0.999734083356363
"100039934"	43.159866097306	-0.000256386141785907	0.0160082879466333	0.662552384175076	0.999734083356363
"100039968"	391.445734838086	0.000879010718829342	0.0159708686202755	0.567788604370923	0.999734083356363
"100040049"	20.2415488665112	-0.00102471505199369	0.0160518803783538	0.175997956584904	0.999734083356363
"100040201"	8.3065412998186	5.19135607167843e-05	0.0160118320976576	NA	NA
