"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"100009600"	152.84699977398	-0.00550156786839628	0.0720536658739689	0.787968528564966	NA
"100009609"	38.0066075584381	0.00571693645843842	0.074067257334746	0.657167820144972	NA
"100017"	3882.48739331096	0.0136885335720415	0.0539454562666099	0.726246599217156	0.885094223748481
"100019"	9010.53832723663	0.00428713755691717	0.0641235652711687	0.912390822460272	0.967390501767867
"100033459"	932.524170062619	0.0176177964681581	0.076740371817272	0.192054156885245	0.48436489599344
"100034251"	2566.96172799039	-0.0402507263840159	0.0820423395701783	0.202658518301905	0.495262159239144
"100034361"	6203.87689131633	-0.0398679247404014	0.0523854003571651	0.421378766918371	0.696160425807093
"100034363"	6.87446301544819	-0.00168750728531503	0.074881187524564	0.578133589490898	NA
"100034684"	460.979054522449	-0.00657416265789523	0.075160962124965	0.223928257992471	0.519721185813523
"100034726"	473.950031084628	-0.0447332434893429	0.0842574034728347	0.160222561758395	0.447221349046294
"100034748"	15.1464520315847	-0.000300155839517105	0.0744674763075747	0.998136681980652	NA
"100036521"	1307.79629711617	0.057899734095304	0.0659376822399386	0.19986564879359	0.491986558647842
"100037258"	10676.1976482109	0.0678548187898278	0.0710464369316418	0.128980803984381	0.400304938783742
"100037278"	444.934955783687	0.0105385445458024	0.0697615604552177	0.682672912452785	0.863217528591298
"100037282"	4500.71347583372	-0.0412161908228158	0.0654314394307085	0.314435645563856	0.607922278287347
"100037283"	290.632616692833	0.132285306151686	0.212566820346224	0.0206184285510731	0.158310537871096
"100038347"	93.1606079574763	0.0111601192767961	0.0734733252254505	0.564235288009878	NA
"100038371"	11.0928523742231	0.00360767181861368	0.0746725835421595	0.649016259186016	NA
"100038417"	3.81939046503462	-0.00363017813951805	0.0749053147847519	0.435554258818945	NA
"100038489"	1.50157003098424	0.0030372129712208	0.0749535982611602	0.334695521876568	NA
"100038538"	76.6623802596165	0.0187518455668233	0.0753191692859912	0.351898732338944	NA
"100038570"	70.6239984593961	-0.0191518993176821	0.0755806044857475	0.330264046504933	NA
"100038628"	12.3213892897985	-0.00442098760371982	0.0747486364436624	0.542197788057366	NA
"100038657"	0.569496488839344	-0.000878600243790825	0.0749090114522177	0.57715464601207	NA
"100038725"	1078.86511542118	0.0475783923524704	0.0736068612641654	0.244046240579214	0.541588952090337
"100038847"	3.02371185670459	-3.37770786861442e-05	0.0748144066043316	0.988201067806523	NA
"100038854"	2.67178834525406	-0.00190648261815721	0.0748648272861613	0.607655893433999	NA
"100038862"	16.5427437005312	0.0211976688217217	0.0788876022199181	0.0236204800831823	NA
"100038909"	125.360968009931	-0.0234438189540941	0.0776727927720972	0.21829406266352	NA
"100038912"	4.12702321979714	-0.00018934962223381	0.0747504067582554	0.987791842270446	NA
"100038941"	6.97084164143545	-0.00108793989250699	0.0745822987971336	0.874802232695596	NA
"100038947"	1348.51763719078	0.058951128491355	0.102405767037341	0.0492654371668564	0.243960633923593
"100038948"	0.663779481743676	-0.000551432349479567	0.0749065992991232	0.683252038550603	NA
"100038949"	1.00763996455959	0.000209840311139023	0.074902762163211	0.944129525036052	NA
"100039008"	15.4793192474953	0.00171290183964033	0.07490692462251	0.489701275018876	NA
"100039027"	152.99867129563	0.0181490541287129	0.0752869139659888	0.339173516174335	NA
"100039028"	70.0519626335651	-0.00240437932893973	0.0747968441594351	0.639121713195417	NA
"100039030"	0.628270335752551	0.00107433440602008	0.0749179613060831	0.68156086486615	NA
"100039060"	1335.13622876324	-0.056171109885254	0.0959703492618272	0.0539040787746548	0.255613141549413
"100039062"	3.63425980260054	-4.68379103033122e-05	0.0747496465420725	0.996249725328548	NA
"100039065"	0.857085256726065	-0.000161966630142858	0.0748873129882713	0.910083225954392	NA
"100039087"	1.49103286808954	-0.00329872164520227	0.0749851987467911	0.196097388012107	NA
"100039116"	1.00612440361343	-0.000798636359271912	0.0749182930307393	0.876825767652936	NA
"100039123"	954.830648970708	0.073038132194564	0.0946269809827733	0.105303743077323	0.358412869100923
"100039139"	170.911201322546	0.0394669170767612	0.0856308488354273	0.103531610567943	NA
"100039150"	3.6195337560073	-0.00182891067814655	0.0748576295610852	0.625524206264725	NA
"100039192"	1180.52922105936	0.0256089099195573	0.0726422705949436	0.445501663561445	0.714091701125058
"100039206"	2.41746261662936	-0.0031495302836589	0.07496701313507	0.253190941459187	NA
"100039213"	0.918590289700109	0.000661790351106619	0.074888439278953	0.802268742527413	NA
"100039239"	4593.28906628818	-0.214941630567171	0.235668047962093	0.0109142432736588	0.113898198951783
"100039240"	6.415538907108	0.00813863380805911	0.0752597657235316	0.237276433874636	NA
"100039246"	444.106305252084	-0.0166296884650331	0.071608248291234	0.522375544207335	0.765762791213097
"100039257"	885.839568521347	0.0296984656228742	0.0780175894787282	0.234386433896081	0.533125704880668
"100039467"	16.0335293211026	0.00203141047738983	0.0748530456505792	0.591960989190135	NA
"100039550"	6.95447147966664	-0.000107833124826248	0.0749163490635898	0.94843245906555	NA
"100039596"	263.89800860104	0.626573702461077	0.297362968054607	0.00102131316376228	0.0286297032000738
"100039672"	0.495874313777683	-0.000735182821409039	0.0749208707561898	0.591383728623107	NA
"100039706"	69.9335685288969	-0.00708479967192482	0.0749361793673891	0.402599356562075	NA
"100039707"	1031.26796368018	-0.0302434174871929	0.0653585483519614	0.419035405921191	0.694871156980592
"100039781"	53.1081066039405	-0.000747591164727659	0.0733922815938273	0.955387720495422	NA
"100039795"	178.907442062325	0.0311188607852227	0.0830977278608811	0.0439996026581969	NA
"100039796"	5535.98921208492	0.0359696315484613	0.0753911795409454	0.284669253408431	0.58205484635339
"100039801"	0.494340626024197	-0.000865438184475944	0.0749190866977524	0.719928312960962	NA
"100039890"	142.459794261908	0.015701543433068	0.0750592482050402	0.367996814957739	NA
"100039934"	43.159866097306	0.00507391319184657	0.0745085191412832	0.606360483916364	NA
"100039968"	391.445734838086	0.00904055505640619	0.0686415833457658	0.703980320515988	0.874513564871076
"100040049"	20.2415488665112	0.01006236180383	0.0750416655212995	0.381161869937477	NA
"100040201"	8.3065412998186	-0.000918314076963596	0.0749194739408703	NA	NA
"100040208"	0.551450894389797	0.000590488805206602	0.0748990709437058	0.668304467899487	NA
"100040214"	5.96103104345816	-0.000615273580129071	0.0749208046398593	NA	NA
"100040248"	6.34804099041374	-0.000623067413048957	0.0749210437187659	NA	NA
"100040276"	2.1453292379301	0.000287561261642463	0.0749012838014112	0.888763513245845	NA
"100040298"	4.05267939166183	-0.00169741630809608	0.0748891375216449	0.578327150915796	NA
"100040299"	2.08600144348085	-0.0010794695922201	0.0749269794546063	0.360995011723535	NA
"100040462"	1724.87085471433	-0.0284600283335124	0.075689199834335	0.30711163541572	0.600397169830698
"100040525"	28.8196297851461	0.00983936934369582	0.0752257969090836	0.317667922630097	NA
"100040531"	7747.11682162806	-0.0742059580269384	0.061326892998633	0.0882781871241985	0.332643366247615
