"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"100009600"	152.84699977398	-3.40378294542739e-07	0.00144267055814963	0.934136000170913	0.999975433785362
"100009609"	38.0066075584381	5.31800086121747e-07	0.00144268575146422	0.839376451647212	0.999975433785362
"100017"	3882.48739331096	1.84654200024195e-05	0.00144249205584736	0.179778946092297	0.999975433785362
"100019"	9010.53832723663	2.59646676370333e-06	0.00144259692400379	0.760403100109449	0.999975433785362
"100033459"	932.524170062619	-5.31042845642474e-06	0.00144269179493376	0.030526365527475	0.944654582767947
"100034251"	2566.96172799039	-0.395083994018732	0.226745866148337	0.00169335877164168	0.516797360093654
"100034361"	6203.87689131633	-6.6850402747083e-06	0.00144233112507379	0.682577413538872	0.999975433785362
"100034363"	6.87446301544819	-2.59034670599094e-07	0.00144269457155169	0.663410805530761	0.999975433785362
"100034684"	460.979054522449	2.95360510702983e-09	0.00144269346119357	0.996739581580171	0.999975433785362
"100034726"	473.950031084628	1.98904442368741e-06	0.00144264085585001	0.846214277470578	0.999975433785362
"100034748"	15.1464520315847	-2.50711545956883e-07	0.00144269132789772	0.873625030945948	0.999975433785362
"100036521"	1307.79629711617	-1.653485467005e-05	0.00144250443186255	0.206564690082163	0.999975433785362
"100037258"	10676.1976482109	-0.000178385878364844	0.00144806197267492	0.432841601094804	0.999975433785362
"100037278"	444.934955783687	-6.86833631760799e-06	0.00144265077699138	0.263898990213591	0.999975433785362
"100037282"	4500.71347583372	6.72434052713009e-07	0.0014425146822494	0.519874063560355	0.999975433785362
"100037283"	290.632616692833	-4.46870181594655e-06	0.00144264215362005	0.483012819492325	0.999975433785362
"100038347"	93.1606079574763	-1.80038697115564e-06	0.00144267476449194	0.642032912643672	0.999975433785362
"100038371"	11.0928523742231	-1.61541952635142e-07	0.00144269196850244	0.91155073990901	0.999975433785362
"100038417"	3.81939046503462	-4.2938068410445e-07	0.00144269366407742	0.661926297488856	0.999975433785362
"100038489"	1.50157003098424	-7.58358699531394e-07	0.00144269489883232	0.112794134572492	0.999975433785362
"100038538"	76.6623802596165	-1.74979964305902e-06	0.00144267243161779	0.665864478529739	0.999975433785362
"100038570"	70.6239984593961	9.64868222279571e-07	0.00144267429198578	0.804831296719605	0.999975433785362
"100038628"	12.3213892897985	1.78902914480185e-07	0.00144269217809986	0.904529327725883	0.999975433785362
"100038657"	0.569496488839344	1.09108454429528e-07	0.00144269491565169	0.635105537738213	0.999975433785362
"100038725"	1078.86511542118	-3.79294355013495e-05	0.00144281221386567	0.337324822047681	0.999975433785362
"100038847"	3.02371185670459	2.41099996901283e-07	0.00144269427556031	0.750940648078827	0.999975433785362
"100038854"	2.67178834525406	1.20702892452175e-06	0.00144269487249391	0.0239339229104077	0.895992603260193
"100038862"	16.5427437005312	9.54350347358253e-07	0.00144269088160921	0.590018680689552	0.999975433785362
"100038909"	125.360968009931	-8.23242156167087e-06	0.00144268773439551	0.0269009108787334	0.922919908389663
"100038912"	4.12702321979714	-1.48546960295371e-07	0.00144269389691718	0.868369252643938	0.999975433785362
"100038941"	6.97084164143545	4.10944119195568e-07	0.00144269255335531	0.760783193654003	0.999975433785362
"100038947"	1348.51763719078	2.95088301803391e-06	0.00144266043352292	0.564846552834067	0.999975433785362
"100038948"	0.663779481743676	-7.84268779697492e-10	0.00144269493953835	0.922648745883418	0.999975433785362
"100038949"	1.00763996455959	-2.57320219971791e-08	0.00144269502633805	0.82297987465868	0.999975433785362
"100039008"	15.4793192474953	-4.85336977969938e-08	0.00144269467702266	0.916836187618744	0.999975433785362
"100039027"	152.99867129563	-2.38315963929672e-07	0.00144267430795765	0.948974622620221	0.999975433785362
"100039028"	70.0519626335651	-6.65997033053641e-07	0.00144269387068213	0.482567098731964	0.999975433785362
"100039030"	0.628270335752551	-3.14416406182746e-07	0.00144269499356464	0.350812761394936	0.999975433785362
"100039060"	1335.13622876324	-1.12731612130896e-05	0.00144267151168647	0.0495408505459507	0.999975433785362
"100039062"	3.63425980260054	2.35699905872815e-07	0.00144269334193224	0.838706177853436	0.999975433785362
"100039065"	0.857085256726065	-4.62917070658481e-07	0.00144269499629423	0.162475778653147	0.999975433785362
"100039087"	1.49103286808954	-1.82684372849146e-09	0.0014426946027122	0.995992222574345	0.999975433785362
"100039116"	1.00612440361343	1.67327966896157e-07	0.00144269497645431	0.519919203912	0.999975433785362
"100039123"	954.830648970708	-9.93194286281971e-07	0.00144259052634782	0.908097042634	0.999975433785362
"100039139"	170.911201322546	7.03260039919299e-07	0.00144266865216788	0.873202632644645	0.999975433785362
"100039150"	3.6195337560073	-9.7471754225574e-07	0.0014426946722293	0.13527134840268	0.999975433785362
"100039192"	1180.52922105936	-4.40067634877648e-06	0.00144263778179905	0.505061446692807	0.999975433785362
"100039206"	2.41746261662936	-7.5707534192014e-07	0.00144269475343089	0.19175067380158	0.999975433785362
"100039213"	0.918590289700109	3.12281573225135e-07	0.00144269494871246	0.409699226044624	0.999975433785362
"100039239"	4593.28906628818	-2.88590273321439e-06	0.00144263748918651	0.65652870358673	0.999975433785362
"100039240"	6.415538907108	1.19929136743918e-06	0.00144269256431055	0.392452992634337	0.999975433785362
"100039246"	444.106305252084	-1.37139548985065e-05	0.00144268253926303	0.016734369816174	0.834373840092697
"100039257"	885.839568521347	7.15484892236964e-06	0.00144266903908521	0.154663452874951	0.999975433785362
"100039467"	16.0335293211026	-6.5817613007775e-07	0.00144269443450865	0.366385924011108	0.999975433785362
"100039550"	6.95447147966664	1.81411738975522e-07	0.00144269503229745	0.146268366495646	0.999975433785362
"100039596"	263.89800860104	1.42670201955829e-06	0.00144267094772895	0.735590856270645	0.999975433785362
"100039672"	0.495874313777683	8.34425089986471e-09	0.0014426949602742	0.998508964907139	0.999975433785362
"100039706"	69.9335685288969	1.12448631156189e-06	0.00144269175634188	0.480629546005483	0.999975433785362
"100039707"	1031.26796368018	-6.90442609184064e-06	0.00144255946629798	0.497816448024646	0.999975433785362
"100039781"	53.1081066039405	7.43819689304892e-07	0.00144268340282646	0.799325100693977	0.999975433785362
"100039795"	178.907442062325	-2.1030598553925e-06	0.00144268523531332	0.445523321950968	0.999975433785362
"100039796"	5535.98921208492	-1.0065566790971e-05	0.00144263869063663	0.167850911960984	0.999975433785362
"100039801"	0.494340626024197	1.36854650800723e-07	0.00144269499271598	0.650218924654866	0.999975433785362
"100039890"	142.459794261908	1.9768652779653e-07	0.00144267851054757	0.956483901624534	0.999975433785362
"100039934"	43.159866097306	-6.65874704440156e-07	0.00144269006067441	0.726869517929984	0.999975433785362
"100039968"	391.445734838086	-2.50255874569832e-06	0.00144263677361769	0.701207594436712	0.999975433785362
"100040049"	20.2415488665112	-3.27223050217284e-06	0.00144269022299707	0.138257946791989	0.999975433785362
"100040201"	8.3065412998186	2.68751595254613e-07	0.00144269502409522	NA	NA
"100040208"	0.551450894389797	-2.96971569759141e-07	0.00144269497094831	0.479056670765476	0.999975433785362
"100040214"	5.96103104345816	1.60038273864123e-07	0.00144269501006949	NA	NA
"100040248"	6.34804099041374	1.74105364572358e-07	0.0014426950189129	NA	NA
"100040276"	2.1453292379301	2.70909159412286e-07	0.00144269498559642	0.323700596661758	0.999975433785362
"100040298"	4.05267939166183	-8.97132098022265e-08	0.00144269454297462	0.876178680256094	0.999975433785362
"100040299"	2.08600144348085	2.83637272691908e-07	0.00144269503061517	0.167268969576765	0.999975433785362
"100040462"	1724.87085471433	-4.37735389048185e-06	0.00144265188896835	0.448544622027908	0.999975433785362
"100040525"	28.8196297851461	4.2698731452044e-08	0.00144269015087863	0.984913040287766	0.999975433785362
"100040531"	7747.11682162806	-6.83411487666212e-06	0.00144236384749877	0.66171439023541	0.999975433785362
"100040563"	206.516007138946	1.68607151245416e-06	0.00144265680762926	0.750642007284315	0.999975433785362
"100040591"	12.1191278343889	2.12433326517106e-06	0.00144269135891216	0.23498190176914	0.999975433785362
"100040599"	2.99088028170536	-3.58290356158028e-07	0.00144269503025139	0.154399913423007	0.999975433785362
"100040608"	1025.15776766147	-6.34393719314297e-08	0.00144255433635077	0.994120669408205	0.999975433785362
"100040671"	13.2250137143292	-1.01264859212767e-06	0.00144269238634048	0.479110783582225	0.999975433785362
"100040766"	589.215089695173	-2.72130571100161e-06	0.00144263472627999	0.682167887975054	0.999975433785362
"100040792"	24.8921134670745	-5.57075667550377e-07	0.00144268731278055	0.811776965359204	0.999975433785362
"100040851"	2.59925615604135	2.40690595358248e-07	0.00144269436331806	0.739830909390445	0.999975433785362
"100040852"	1.53087711731717	-5.35689873891515e-07	0.00144269500710223	0.107078379469619	0.999975433785362
"100040944"	63.7089790597167	-3.29041018102615e-06	0.00144267737176216	0.378379596452081	0.999975433785362
"100040970"	5262.22534409683	4.85349454041691e-06	0.00144265918168337	0.367703408693574	0.999975433785362
"100040972"	14.3472896431748	3.40428060704445e-07	0.00144269256673828	0.800153075477249	0.999975433785362
"100040999"	28.5922702571327	1.74753358439005e-06	0.00144268743548611	0.473921994400689	0.999975433785362
"100041034"	0.814283984317717	5.99738842075453e-08	0.0014426948453914	0.907000258680774	0.999975433785362
"100041077"	2.89255552218311	-1.15358317642669e-07	0.00144269504177429	NA	NA
"100041102"	1.02716120291436	-5.4403514162213e-08	0.00144269464208343	0.901400588681631	0.999975433785362
"100041151"	29.7915997676219	-8.83871660066818e-07	0.00144268914661482	0.673009818550924	0.999975433785362
"100041230"	163.073826296172	5.19742670851391e-06	0.00144269510884226	0.00595419899597512	0.639428621361904
"100041231"	330.395493358558	-2.78680125276485e-06	0.00144267688292325	0.456658492621827	0.999975433785362
"100041250"	1.24774301887019	1.77250393048385e-07	0.0014426950302201	0.256519312966474	0.999975433785362
"100041253"	1.24438547451046	1.52139940145423e-07	0.00144269459845988	0.806753351907132	0.999975433785362
"100041261"	0.89148913927032	1.59777626681243e-07	0.00144269502904238	0.3229020089074	0.999975433785362
"100041273"	2981.39261969923	-1.62387768654021e-05	0.00144255739067039	0.158071482623537	0.999975433785362
"100041281"	0.499297314808779	1.74091149297432e-07	0.00144269502924484	0.377887073573362	0.999975433785362
"100041294"	0.583326931949597	1.39735514377266e-07	0.0014426948644778	0.738286545004714	0.999975433785362
"100041306"	2.01107558195261	7.7181525740674e-07	0.00144269456970946	0.255316341193609	0.999975433785362
"100041311"	0.42221627303801	-9.11370464041914e-08	0.00144269502462901	0.778572382427041	0.999975433785362
"100041351"	2.22001345817032	4.85296350404231e-07	0.0014426949864841	NA	NA
"100041379"	11.6720968815636	-1.54631175242345e-06	0.0014426917787436	0.339392528182275	0.999975433785362
"100041412"	4.51734466140159	6.51846754523018e-07	0.00144269506875289	0.0184029522475579	0.845557418584629
"100041433"	15.3046096824533	-5.13543858445945e-07	0.00144269251726766	0.703312812809337	0.999975433785362
"100041480"	6.81343751164093	-3.63221278040352e-07	0.00144269445359628	0.582972868788213	0.999975433785362
"100041488"	1.2261221266336	1.86923292915396e-07	0.00144269503094572	0.251851365343267	0.999975433785362
"100041515"	9.13275877751353	5.85112193995317e-07	0.00144269320073027	0.624458159852016	0.999975433785362
"100041530"	3.41927924394455	-6.42696981741698e-07	0.00144269406025787	0.478202814647213	0.999975433785362
"100041546"	755.715416276995	-3.73577520441501e-06	0.00144269150242951	0.0749413370745654	0.999975433785362
"100041574"	1612.12848464595	3.08205393733695e-06	0.00144260992241483	0.698038760580054	0.999975433785362
"100041576"	712.508117737437	1.88716799809866e-05	0.00144264522888641	0.147242444210919	0.999975433785362
"100041579"	1.519765920559	-5.20544167010542e-07	0.00144269494519891	0.212065378370708	0.999975433785362
"100041581"	0.520151778555104	5.36845681546069e-08	0.00144269501174409	0.615348530062409	0.999975433785362
"100041585"	114.070128351332	5.54993076947e-06	0.0014426796997408	0.150387306350937	0.999975433785362
"100041586"	49.4806872162219	8.23149789664013e-07	0.00144268791146649	0.721266715469198	0.999975433785362
"100041596"	27.5814540248166	-2.83795174387848e-08	0.00144268585912423	0.98920817955791	0.999975433785362
"100041621"	261.556783540753	4.39856434035523e-06	0.00144264389508596	0.787150270886019	0.999975433785362
"100041639"	47.332392029375	1.53975230841044e-06	0.00144269204925299	0.332082326184861	0.999975433785362
"100041658"	18.8106770035323	-4.81320692531373e-07	0.00144269314296376	0.68496018891598	0.999975433785362
"100041677"	1527.52015067082	-1.68018051816137e-05	0.00144266374685825	0.027457697849064	0.926502025969995
"100041678"	7.22301352362069	-5.7737695899292e-07	0.00144269415711983	0.484946520930352	0.999975433785362
"100041722"	8.66991238666916	-6.22060399763439e-07	0.00144269349454168	0.55859143671347	0.999975433785362
"100041724"	0.435295262624494	9.8485187306667e-08	0.0014426949689207	0.73231411151147	0.999975433785362
"100041874"	4.16758742975274	-5.70441454323103e-07	0.00144269375123224	0.567060002610389	0.999975433785362
"100041953"	88.8862559778871	6.29050550832845e-06	0.00144267269463871	0.172412689871662	0.999975433785362
"100041965"	4859.85976327576	-2.35223047070558e-06	0.00144263356582343	0.724379430990757	0.999975433785362
"100041979"	138.073485787583	-1.51516074596201e-06	0.00144266565314554	0.743884726308097	0.999975433785362
"100042049"	20.8715769590397	7.34048009060739e-07	0.00144268922104655	0.723448634359363	0.999975433785362
"100042065"	0.405017435718148	9.31066471802341e-08	0.00144269497988644	0.845856472631617	0.999975433785362
"100042109"	32.6244306623568	-2.94603526078337e-07	0.00144269288984729	0.81081277410661	0.999975433785362
"100042149"	2.52874865720994	-2.74690997908572e-07	0.00144269448139321	0.657635747378284	0.999975433785362
"100042150"	59.9708834643697	1.26616622297602e-06	0.00144268567181129	0.633009875887384	0.999975433785362
"100042165"	1125.92861573914	1.86175259784105e-06	0.00144262357616886	0.797522253573416	0.999975433785362
"100042173"	5.9114059210461	6.46617725511988e-07	0.00144269272427126	0.622286523682851	0.999975433785362
"100042175"	41.7703721777059	-2.67381804164989e-07	0.00144269259836563	0.835532195172023	0.999975433785362
"100042295"	0.947594056345177	4.63858606261521e-08	0.0014426949029591	0.917319735235832	0.999975433785362
"100042450"	34.7318937453658	-1.43750195058845e-06	0.00144268485637298	0.601978943812003	0.999975433785362
"100042480"	719.120174989361	2.06617945197576e-06	0.00144265600058705	0.700774110829819	0.999975433785362
"100042499"	2.08394141786666	5.37734023154084e-07	0.0014426942180355	0.507368785576894	0.999975433785362
"100042514"	19.9452545777754	-3.34524578934366e-07	0.00144269275917298	0.791993044161907	0.999975433785362
"100042555"	12.0328891841351	-7.31129801300174e-07	0.00144269312442089	0.542773946837745	0.999975433785362
"100042584"	59.5906662970549	1.27304363756684e-06	0.00144268186280831	0.683910386638001	0.999975433785362
"100042591"	37.4527352296455	-6.93633424473988e-07	0.0014426830617128	0.812842833959653	0.999975433785362
"100042690"	21.439865563877	-1.498723368873e-06	0.00144268998087619	0.445868813027737	0.999975433785362
"100042784"	629.432640503735	-1.44831445847316e-06	0.00144258155253177	0.849835594166028	0.999975433785362
"100042807"	23.9275906441281	4.73411824772564e-06	0.00144268872061207	0.0827674630732161	0.999975433785362
"100042856"	15634.1157911077	-1.91148441089462e-05	0.00144268427343655	0.00906649139943403	0.686354917424812
"100042948"	230.226372097137	1.36282090889309e-07	0.00144264976727353	0.982234032679381	0.999975433785362
"100043016"	3.40735431092192	1.79552308707735e-06	0.00144269482755741	0.0196903298936425	0.862949394996307
"100043034"	12.9367039171417	-2.91082450711805e-06	0.0014426952395255	0.00482647326118074	0.624834333520055
"100043057"	2.73694724635663	6.35917815761783e-07	0.00144269407104711	0.477568621102165	0.999975433785362
"100043088"	0.763251854839299	5.01482762223987e-08	0.00144269469632896	0.932452972066543	0.999975433785362
"100043123"	405.788227034785	-1.39911420207336e-06	0.00144267221081143	0.725804734726887	0.999975433785362
"100043125"	242.388266039307	-5.10160201267012e-06	0.00144267867239251	0.188349911959242	0.999975433785362
"100043133"	530.187994017116	-1.36106554117707e-05	0.0014426300193848	0.103676950375204	0.999975433785362
"100043216"	21.8113490773782	2.09258527095104e-06	0.00144268809944898	0.378014162907146	0.999975433785362
"100043229"	1.58178081366614	2.71275635616146e-07	0.00144269442992695	0.695861512467187	0.999975433785362
"100043254"	3.82329384652416	1.22721185863737e-06	0.0014426940039531	0.20368119137809	0.999975433785362
"100043272"	2674.75595113673	1.72383836246136e-05	0.00144243281252436	0.252521660905883	0.999975433785362
"100043314"	186.814402251793	-8.85441541274216e-06	0.00144267719055698	0.0641233217099487	0.999975433785362
