"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"100039139"	170.911201322546	0.261944286868888	0.259289407723133	0.00686776851644857	0.0854263987815863
"100039150"	3.6195337560073	-0.00317757191223666	0.0634910164962119	0.424065612934939	NA
"100039192"	1180.52922105936	-0.151666992518453	0.137574464530576	0.0138491503095726	0.121758514474768
"100039206"	2.41746261662936	-0.00273405960483821	0.0634979942538426	0.412255431021797	NA
"100039213"	0.918590289700109	0.00347416082639996	0.0636053326141451	0.126444723438099	NA
"100039239"	4593.28906628818	0.214953531101874	0.16555786220627	0.00690105019030843	0.0857693797845942
"100039240"	6.415538907108	-0.00626115837722881	0.0635073530589133	0.424703372214441	NA
"100039246"	444.106305252084	-0.0575738943766481	0.0902118043015822	0.0754331488133143	0.284047686185768
"100039257"	885.839568521347	4.88574922794609e-05	0.0585842450881432	0.999545874651506	0.99961240016729
"100039467"	16.0335293211026	0.00184375306400287	0.0633887524312007	0.671239787523915	NA
"100039550"	6.95447147966664	-0.000926269558893116	0.0635037785990098	NA	NA
"100039596"	263.89800860104	-0.0022387488322497	0.0608652877174534	0.892214865273484	0.953523714272248
"100039672"	0.495874313777683	8.01373151833075e-05	0.0634762386086434	0.928327956215008	NA
"100039706"	69.9335685288969	-0.000607079253433463	0.0628709399418819	0.936546760806027	0.972854952250169
"100039707"	1031.26796368018	0.0215485372537901	0.0493091673265851	0.492472514669876	0.731781784493096
"100039781"	53.1081066039405	-0.00775090002664645	0.0619228677591239	0.62958585039602	0.820493069316322
"100039795"	178.907442062325	0.0247204316144761	0.0688839354145042	0.0930323293701994	0.316554298260103
"100039796"	5535.98921208492	-0.0574498004839446	0.0778523011949018	0.111699604310022	0.348447481712768
"100039801"	0.494340626024197	0.000636747673963305	0.0634817174330116	0.744381862413234	NA
"100039890"	142.459794261908	-0.0098041857896897	0.0616664221552875	0.594177822000776	0.800656080475622
"100039934"	43.159866097306	-0.00904391296916884	0.0635018226878817	0.401242344427218	0.663336722121618
"100039968"	391.445734838086	-0.0663155495270204	0.0858462794733713	0.0728445745351896	0.280227065956388
"100040049"	20.2415488665112	-0.00734190432206848	0.0629765733634357	0.526971540550679	0.75539048417925
"100040201"	8.3065412998186	-0.00142529644996545	0.0635109057148311	NA	NA
"100040208"	0.551450894389797	0.000436761938931831	0.0634623372609427	0.909052495380488	NA
"100040214"	5.96103104345816	-0.000741704448838742	0.0634970173096129	0.331344757003817	NA
"100040248"	6.34804099041374	-0.000737046858759911	0.063496372280168	NA	NA
"100040276"	2.1453292379301	-0.00195600148731411	0.0635252515432589	0.192876718238722	NA
"100040298"	4.05267939166183	-0.00274939572611867	0.0634925135516643	0.430092388414392	NA
"100040299"	2.08600144348085	-0.000465020614096534	0.0634887114982074	NA	NA
"100040462"	1724.87085471433	-0.0397130585620832	0.0704174540440173	0.232099682306489	0.509947335332257
"100040525"	28.8196297851461	-0.00200553703839837	0.0626503487802831	0.845713043504496	0.934401169892369
"100040531"	7747.11682162806	0.0463138300833374	0.0437192962681838	0.164972090557771	0.425825165050462
"100040563"	206.516007138946	-0.0956647931070396	0.140698718035606	0.0292657366777283	0.177432660933285
"100040591"	12.1191278343889	-0.00705079854846929	0.0633052814035545	0.459566567807851	NA
"100040599"	2.99088028170536	0.000944354657463349	0.0634722174759241	0.647585514717288	NA
"100040608"	1025.15776766147	0.014479659159254	0.04767685677251	0.655372186402982	0.835040214100335
"100040671"	13.2250137143292	-0.0047271828281506	0.0632044390453543	0.564910356042035	NA
"100040766"	589.215089695173	0.0137394882258628	0.05592597427449	0.637233271631275	0.824482261288903
"100040792"	24.8921134670745	-0.00656906304950054	0.0625997270139128	0.611638262499713	0.810284557703692
"100040851"	2.59925615604135	0.00568293744195022	0.0637233514834314	0.197243088045156	NA
"100040852"	1.53087711731717	-0.00144537588829888	0.0634747844720495	0.545121188634263	NA
"100040944"	63.7089790597167	0.037871665350587	0.0755835748042842	0.0880529405984278	0.307885096172269
"100040970"	5262.22534409683	0.183201623320033	0.225319504277311	0.0111267079519982	0.108847600056461
"100040972"	14.3472896431748	0.000419146221857233	0.0630406570669715	0.950846990780815	NA
"100040999"	28.5922702571327	-0.0529827151335909	0.100063348474747	0.00188089623825512	0.0424359562703025
"100041034"	0.814283984317717	-0.000470674553690591	0.0634597940281973	0.828058912937541	NA
"100041077"	2.89255552218311	-0.000916574926810716	0.0635034892238518	NA	NA
"100041102"	1.02716120291436	-0.00265154101770618	0.0635038360207157	0.391830571618189	NA
"100041151"	29.7915997676219	-0.0228151808734488	0.0684500745677857	0.0640937096634052	0.261704369946284
"100041230"	163.073826296172	-0.0104800172356325	0.0642089215600213	0.240357688258383	0.518979393191308
